"filename" "sentence" "value"
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_4.84.txt.158" "chi_Madeleine_4.84.txt" "oui c'est là où y a les coqs les poules les poussins et les canards." 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.09.txt.22" "chi_Madeleine_5.09.txt" "parce que j'ai fermé à clé euh les paf paf j'ai cloué des trous euh des clous euh sur les côtés euh ." 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.09.txt.67" "chi_Madeleine_5.09.txt" "en fait y a des petites billes et faut essayer de les mettre dans les trous des coccinelles." 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.161" "chi_Madeleine_5.43.txt" "oui et même dans mes.
dans mes quoi?
dans mes.
dans mes devoirs on a des lectures." 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.59" "chi_Madeleine_5.87.txt" "et du coup après ils les ont invités avec deux enfants parce qu'ils en ont." 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.58" "chi_Madeleine_6.99.txt" "entoure en rouge les noms des fruits à noyau et en bleu ceux des fruits à pépins." 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_4.94.txt.112" "chi_Theophile_4.94.txt" "xxx alors je lui mets des xxx je vais mettre des xxx des xxx des xxx lui il a trop chaud on va le mettre là il a trop chaud alors il prend la brouette xxx prend la brouette." 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.82.txt.168" "chi_Theophile_5.82.txt" "les cochons tu sais ce qu'ils ..?
tous mes animaux sont prêts à casser .
et moi j'ai une cachette." 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.82.txt.210" "chi_Theophile_5.82.txt" "en plus les animaux ils sont toujours serrés ils ont l'habitude d'être serrés." 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.82.txt.214" "chi_Theophile_5.82.txt" "comme ils ont des poils ça leur ça leur fait des guilis." 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_6.32.txt.189" "chi_Theophile_6.32.txt" "un deux trois quatre cinq six sept huit neuf." 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.77.txt.151" "chi_Théophile_2.77.txt" "veux bain et mes clefs!
et veux mes clefs!
et bains et mes clefs!" 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_3.44.txt.94" "chi_Théophile_3.44.txt" "non ça c'est les trucs moi!
en plus tous les boîtes tous les jouets en plus!" 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_3.44.txt.162" "chi_Théophile_3.44.txt" "deux trois six cinq deux et trois et sept et deux et yy." 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_3.83.txt.114" "chi_Théophile_3.83.txt" "et veux vous couper les les jambes et les pieds et aussi tes bras et ton ventre et ton cou." 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_3.83.txt.255" "chi_Théophile_3.83.txt" "maman est ce que est ce que on lui donne quelque chose il aime bien les bouts de pain?
et des bananes?
et il aime pas les trucs forts forts?" 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_4.32.txt.182" "chi_Théophile_4.32.txt" "tu as pas besoin xx.
qui viennent?
les vagues ils viennent sur les cailloux." 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_4.55.txt.99" "chi_Théophile_4.55.txt" "et y a des gens qui sont là et qui attaquent les méchants.
et les méchants." 8
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_2.7.txt.50" "chi_Adrien_2.7.txt" "allez vous!
allez vous!
allez vous!
ah attends attends!
oh là!
x@pm cassé!" 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.11.txt.139" "chi_Adrien_3.11.txt" "n'en a pas les sifflets eux!
en a pas sifflets eux!
en a pas sifflets eux!" 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.68.txt.222" "chi_Adrien_3.68.txt" "là c'est le bus!
à tes souhaits!
et là!
attends attends attends veux voir encore les voitures!" 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.144" "chi_Adrien_4.04.txt" "n- oui!
yyy droit de les mettre dans la maison eux!
et et les petites chaussures je les mets pour les jeter à la poubelle!" 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.135" "chi_Adrien_4.32.txt" "tu le mets les mets mets pas là les petits parce que c'est co- encore je suis encore grand mais j'ai pas quatre ans!" 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.151" "chi_Adrien_4.32.txt" "oh tous les jouets qu'il y a!
ça c'est pas pour les petits c'est pour les grands!" 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_3.83.txt.7" "chi_Anae_3.83.txt" "allez les chats rentrez dans .
tous les animaux." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_3.83.txt.117" "chi_Anae_3.83.txt" "bah on joue!
et un peu de salade eux!
parce que les lapins ça mange ça mange des carottes et des salades!" 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_3.83.txt.163" "chi_Anae_3.83.txt" "bah bah les trois petits cochons et bah ils ont beaucoup d'âges!" 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.03.txt.120" "chi_Anae_4.03.txt" "faut yy faut laisser les noirs parce que yy //.
et trois!
faut quand ils sont en train de manger et là ils sont en train de manger." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.03.txt.214" "chi_Anae_4.03.txt" "euh tu tu dis comment ils sont?
où ils sont?
mais où ils sont passés!" 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.03.txt.302" "chi_Anae_4.03.txt" "après le où il va aller!
alors il sac.
des petits cadeaux!
pour Dora!
et après quand Dora ouvra@c son armoire les souris mettra les chaussures de elle." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.13.txt.130" "chi_Anae_4.13.txt" "ils ont des poils alors ils ils font ça.
y a du feu." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.13.txt.172" "chi_Anae_4.13.txt" "ils peuvent pas ils sont ils sont petits hein." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.36.txt.40" "chi_Anae_4.36.txt" "yyy yyy ils sont quatre euh ils sont trois." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_4.69.txt.100" "chi_Anae_4.69.txt" "ah bah si.
des croquettes et des souris.
et ses petites croquettes." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_5.14.txt.101" "chi_Anae_5.14.txt" "mais les filles elles elles ont gagné un point avant les garçons." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_5.6.txt.184" "chi_Anae_5.6.txt" "crèvent tous les oreillers et téléphonent aux pompiers." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_5.91.txt.146" "chi_Anae_5.91.txt" "et c'est c'est la maman elle dit que les fleurs magiques sont justes à côté de les fleurs de poison." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_2.09.txt.24" "chi_Anaé_2.09.txt" "les cartes ils sont sont yyy les cartes." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_2.81.txt.144" "chi_Anaé_2.81.txt" "deux ans.
euh six quatre six un.
deux ans." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_2.9.txt.263" "chi_Anaé_2.9.txt" "bah plein.
de bougies.
euh deux ans.
et après trois euh deux ans." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.25.txt.37" "chi_Anaé_3.25.txt" "il pleure aussi Ael.
parce que.
parce que il a des yeux aussi!
il a des grands ongles!
les ongles." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.25.txt.183" "chi_Anaé_3.25.txt" "quatre huit neuf .
six huit!
trois ans." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.4.txt.58" "chi_Anaé_3.4.txt" "des bébés.
des barbies moches.
et des pet shop euh.
des pet shop." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anaé_3.47.txt.97" "chi_Anaé_3.47.txt" "on peut lire on peut lire ça je la connais pas!
ah oui!
oh et après tu me les redonnes et tu les mets dans mon sac!
oh oui!
hum je te les prête deux bleues!" 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_2.79.txt.278" "chi_Antoine_2.79.txt" "dix sept dix huit dix neuf vingt." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_3.41.txt.148" "chi_Antoine_3.41.txt" "onze douze treize quatorze quinze dix sept." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_3.81.txt.258" "chi_Antoine_3.81.txt" "tu tu veux voir les pieds?
les les pieds du voleur tu vois xx.
passez monsieur." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_4.02.txt.112" "chi_Antoine_4.02.txt" "quatre cinq six sept huit neuf dix." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_4.02.txt.205" "chi_Antoine_4.02.txt" "trente et un trente deux trente trois trente cinq." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_4.21.txt.110" "chi_Antoine_4.21.txt" "mes legos mes legos aussi regarde c'est des briques." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_4.46.txt.25" "chi_Antoine_4.46.txt" "allez elles sont là les petites elles sont là." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_4.67.txt.51" "chi_Antoine_4.67.txt" "un deux trois quatre cinq six sept huit." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_5.41.txt.348" "chi_Antoine_5.41.txt" "parce que ses prouts ils étaient fatigués de faire des prouts prouts." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_5.61.txt.161" "chi_Antoine_5.61.txt" "de toutes façons la caserne des pompiers xx.
ha ha ha." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Antoine_5.96.txt.265" "chi_Antoine_5.96.txt" "le problème c'est que ceux tous ceux là ils ont des casques." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_2.14.txt.137" "chi_Julie_2.14.txt" "xxx mets là.
les les ours bruns tu les mets là." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_2.56.txt.143" "chi_Julie_2.56.txt" "sept huit.
et quatre.
et neuf.
et yyy trois.
et neuf.
et trois." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_2.92.txt.112" "chi_Julie_2.92.txt" "maintenant c'est à les magiciens et à les filles princesses.
et à les petits poney." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_2.92.txt.132" "chi_Julie_2.92.txt" "wouais@i les garçons wouais les garçons et les filles!" 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_2.92.txt.192" "chi_Julie_2.92.txt" "des des gens.
des renards.
et des y a des ça aussi." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_2.92.txt.287" "chi_Julie_2.92.txt" "des des nounours des bouteilles de coca des bagues." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_3.1.txt.45" "chi_Julie_3.1.txt" "mais les tigres au ils n'ont pas de lignes noires." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_3.17..1..txt.66" "chi_Julie_3.17-(1).txt" "hé ben hé ben ils sont méchants parce que ils donnent des araignées à leur maman et alors c'est pas beau." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_3.17.txt.108" "chi_Julie_3.17.txt" "euh c'est c'est euh des espèces de vers de terre qui vont dans les potagers et ils mangent tout." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_3.63.txt.289" "chi_Julie_3.63.txt" "j'en ai pris un.
tu vois ils sortent tous ils attendent que ils sortent." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_4.74.txt.151" "chi_Julie_4.74.txt" "hé les chats ils viennent de la maison les chats qui sont à la ferme." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_4.74.txt.221" "chi_Julie_4.74.txt" "ils ont trois ils sont trois lapins parce que xx.
la maison." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_4.74.txt.223" "chi_Julie_4.74.txt" "ah on disait que les souris et les lapins ils ils venaient de la maison." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_4.74.txt.231" "chi_Julie_4.74.txt" "mais tu fais ronpcht@o.
pour les faire dormir.
et les autres ils dans les deux maisons." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_4.74.txt.328" "chi_Julie_4.74.txt" "sauf eux parce que eux ils sont ils sont vraiment nouveaux hein." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_4.74.txt.413" "chi_Julie_4.74.txt" "y a des familles qui sont trois filles et trois garçons." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_5.3.txt.3" "chi_Julie_5.3.txt" "y avait les princesses les playmobils euh et euh et avec euh tous les broles de la caisse." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_5.3.txt.19" "chi_Julie_5.3.txt" "ceux qui ont des chapeaux tu cherches et je vais te dire si c'est des chapeaux." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_5.3.txt.148" "chi_Julie_5.3.txt" "non parce que tous les autres jours aussi ils les mettent plus dehors." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_5.3.txt.207" "chi_Julie_5.3.txt" "ils avaient euh plein tous les garçons qu'ils avaient euh pris à part celui là parce que celui là c'est un xx." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_5.3.txt.286" "chi_Julie_5.3.txt" "ah oui des petits schtroumpfs dans.
y a un paquet des fois euh pour les schtroumpfs." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Julie_5.85.txt.9" "chi_Julie_5.85.txt" "je vais prendre toutes les mamans moi!
je les donne tous à Ulysse les garçons." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.25.txt.61" "chi_Léonard_2.25.txt" "xxx xxx.
et pourquoi les bibouilles et les bébés i sont cachés hein!
a@fs les ramener à la maison." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.4.txt.153" "chi_Léonard_2.4.txt" "i font dodo là.
les pieds de qui?
oh les pieds de qui ça e@fs?
les pieds de qui ça e@fs?
le petit." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Léonard_2.92.txt.46" "chi_Léonard_2.92.txt" "a@seng singin@seng a^da^dada^dada@wp a@seng happy@seng an@seng .
ah oh!
où elles sont les petites boules?
les boules dans ma dans mon manteau." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_1.62.txt.98" "chi_Madeleine_1.62.txt" "allez maman!
allez .
allez Marie!
allez papa!
allez yy." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_1.95.txt.40" "chi_Madeleine_1.95.txt" "deux quatre huit neuf.
xxx ours.
les ours." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.79.txt.187" "chi_Madeleine_2.79.txt" "bien assis sur ses fesses.
des marmottes.
des animaux.
et des yy." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_2.97.txt.270" "chi_Madeleine_2.97.txt" "non .
deux mais les noires elles sont pour maman et les oranges aussi." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.52.txt.99" "chi_Madeleine_3.52.txt" "là j'en ai dix!
un deux trois quatre cinq six!
j'en ai six!
lui je vais je vais luidire comment il veut s'appeler!" 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_3.52.txt.220" "chi_Madeleine_3.52.txt" "ils sont elles elles sont pas charolaises!
et tu le couches." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_4.59.txt.128" "chi_Madeleine_4.59.txt" "l'annulaire et l'auriculaire sont tous les deux des lutins verts." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_4.59.txt.298" "chi_Madeleine_4.59.txt" "donc euh les tout petits ils doivent avoir des assiettes en plastique." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_4.84.txt.56" "chi_Madeleine_4.84.txt" "à qui?
les trois on les met là après les deux après les xx." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.127" "chi_Madeleine_5.43.txt" "j'ai cinq chenilles et j'ai cinq ans.
et je suis née en deux mille cinq." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.128" "chi_Madeleine_5.43.txt" "je suis née en deux mille cinq j'ai cinq ans.
et et j'ai cinq chenilles." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.43.txt.333" "chi_Madeleine_5.43.txt" "maman je suis née en deux mille cinq j'ai cinq ans et j'ai cinq chenilles." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.309" "chi_Madeleine_5.87.txt" "oui parce que sinon euh ça sert un peu à rien de d'avoir d'autres bras si ils peuvent pas passer dans les vêtements hein." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_5.87.txt.406" "chi_Madeleine_5.87.txt" "euh ils viennent enfin ils viennent nous apprendre des choses sur Jésus." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.41" "chi_Madeleine_6.99.txt" "en troisième y a des petites cerises.
et en quatrième ben y a des grosses belles cerises." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.56" "chi_Madeleine_6.99.txt" "euh oui.
y a des petits abricots qui commencent à pousser après y a des beaux abricots." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.201" "chi_Madeleine_6.99.txt" "donc en fait y a les mots invariables et ça mais les mots invariables euh je les ai appris y a une semaine." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Madeleine_6.99.txt.226" "chi_Madeleine_6.99.txt" "vingt neuf ma note la plus mauvaise c'est vingt neuf virgule six sur trente deux." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_4.94.txt.82" "chi_Theophile_4.94.txt" "il parle des choux il parle des xx choux choux choux." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_4.94.txt.109" "chi_Theophile_4.94.txt" "mais parce que il se met plein de tâches et en plus ils ils sont dégoûtants ils se roulent." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.36.txt.218" "chi_Theophile_5.36.txt" "un deux trois quatre et un.
deux trois quatre.
et un deux." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.36.txt.229" "chi_Theophile_5.36.txt" "un deux trois quatre.
et un.
quatre et un deux trois quatre." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.82.txt.8" "chi_Theophile_5.82.txt" "c'est marrant vous avez tous les livres que je connais!
et y en avait avec des mots." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.82.txt.35" "chi_Theophile_5.82.txt" "xxx pas les prisonniers!
on les prisogne@c on les enferme on les.
des salades!
mais là.
mais j'ai pas envie de fabriquer de potager." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Theophile_5.82.txt.106" "chi_Theophile_5.82.txt" "c'est eux qui sont les bébés ils sont trop serrés." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.5.txt.94" "chi_Théophile_2.5.txt" "est là.
des pâtes.
des pâtes.
des pâtes.
les pâte.
yyy yyy yyy yyy yy." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.77.txt.69" "chi_Théophile_2.77.txt" "vu yyy vu?
deux dessins!
y a deux dessins!
y a deux deux feuilles!" 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_2.77.txt.191" "chi_Théophile_2.77.txt" "comme mes a voitures à moi yyy clefs!
quoi coincé yy!
ah non moi ai tes voitures!
les voitures yyy tombées." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_3.16.txt.90" "chi_Théophile_3.16.txt" "yyy des ailes yy.
des belles ailes.
attention les pieds!
aïe t'as dit quoi?" 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_3.36.txt.80" "chi_Théophile_3.36.txt" "et après ils ont revenu.
et les cousins yyy c'est qui yyy yyy les chercher les cousins." 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Théophile_3.44.txt.69" "chi_Théophile_3.44.txt" "yyy tirent ils tirent aussi ils ont des pistolets!" 7
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_2.7.txt.49" "chi_Adrien_2.7.txt" "x@pm pâtes!
allez maman!
allez allez allez maman!
al- allez!
oh allez!
yyy yyy yyy yyy yyy." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_2.7.txt.152" "chi_Adrien_2.7.txt" "x@pm pue x@pm pue!
x@pm pue x@pm pue!
x@pm x@pm pue!
des pâtes!
oui allo!
des cochons!
des cochons!
x@pm cassé!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_2.87.txt.53" "chi_Adrien_2.87.txt" "un@pm gros poisson!
des baleines ça!
des baleines ça!
des baleines ça!
x@pm x@pm pas là!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.04.txt.254" "chi_Adrien_3.04.txt" "allez Naomi!
allez Naomi!
allez Naomi!
allez Naomi!
allez Naomi!
allez Naomi!
yyy yyy." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.11.txt.38" "chi_Adrien_3.11.txt" "non non non non!
va t'en papa!
non yyy papa!
va aux wc!
va aux wc va aux wc!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.45.txt.101" "chi_Adrien_3.45.txt" "c'est deux bouches!
et deux bouches!
et elle!
et elle!
a fait des yeux!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.68.txt.136" "chi_Adrien_3.68.txt" "ils sont des oiseaux c'est des oiseaux!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.66" "chi_Adrien_3.95.txt" "ah de temps en temps peu petits des s- des fois je me me essuie avec les avec la serviette!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.87" "chi_Adrien_3.95.txt" "moi moi je commande parce que je commande les voitures!
commande les cubes aussi!
oui et commande les garages aussi!
oh non!
oui il tombe toujours!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_3.95.txt.142" "chi_Adrien_3.95.txt" "les gros les gros bas il faut les mettre en bas!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.04.txt.256" "chi_Adrien_4.04.txt" "qui ont yyy mangé tous les deux avec ses cacas!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.11.txt.1" "chi_Adrien_4.11.txt" "on va jouer à les cartes?
on va jouer à les cartes!
on va jouer à les cartes!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.11.txt.8" "chi_Adrien_4.11.txt" "deux poires!
quatre poires!
quatre poires!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.11.txt.56" "chi_Adrien_4.11.txt" "c'est pas le grand quatre-quatre c'est les petites pas les grosses!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.109" "chi_Adrien_4.32.txt" "tiens- moi ça!
tu me le prends pas!
papa tous ces choses tu vas le ran- tous ces choses va pas le ranger parce que." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.114" "chi_Adrien_4.32.txt" "laisse- moi ça!
tu tu prends ça?
le gros quatre- non moi je prends le gros quatre-quatre!
et toi tu prends ça!
c'est compris papa?
et mais et mais je vais mettre les jouets je vais ranger les jouets!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Adrien_4.32.txt.213" "chi_Adrien_4.32.txt" "là je crois que la voiture je crois que les voitures là qu'ils vont ils vont pas rentrer!" 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_3.57.txt.126" "chi_Anae_3.57.txt" "les pieds noirs c'est!
oui des pieds." 6
"X.Users.cp.brainstorm.evalang.evalang.public.colaje.rawtextchi.chi_Anae_3.57.txt.152" "chi_Anae_3.57.txt" "c'est la galette des rois!
la galette des rois!
la galette des rois." 6
