voilà	FNO	voilà
ce	PRO:dem	ce
que	PRO:rel	que
tu	PRO:cls	tu
es	VER:pres	être
en	PRP	en
.	NAM	<unknown>
.	NAM	<unknown>
.	NAM	<unknown>
xxx	NOM	<unknown>
euh	INT	euh
je	PRO:cls	je
sais	VER:pres	savoir
plus	ADV	plus
comment	PRO:int	comment
on	PRO:cls	on
fait	VER:pres	faire
euh	INT	euh
faut	VER:pres	falloir
que	KON	que
tu	PRO:cls	tu
dises	VER:subp	dire
pas	ADV	pas
oui	FNO	oui
et	KON	et
pas	ADV	pas
non	FNO	non
hum	FNO	hum
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
tu	PRO:cls	tu
dis	VER:pres	dire
alors	ADV	alors
.	NOM:sig	<unknown>
j'	PRO:cls	je
allais	VER:impf	aller
d-	TRC	d-
j'	PRO:cls	je
allais	VER:impf	aller
dire	VER:infi	dire
euh	INT	euh
bien	ADV	bien
sûr	ADJ	sûr
que	KON	que
non	ADV	non
ha	VER:simp	<unknown>
tu	PRO:cls	tu
as	VER:pres	avoir
dis	INT	dis
hum	FNO	hum
tu	PRO:cls	tu
as	AUX:pres	avoir
perdu	VER:pper	perdre
euh	INT	euh
mais	KON	mais
j-	TRC	j-
et	KON	et
j'	PRO:cls	je
allais	VER:impf	aller
dire	VER:infi	dire
euh	INT	euh
bien	ADV	bien
sûr	ADJ	sûr
que	KON	que
non	FNO	non
ben	INT	ben
oui	FNO	oui
mais	KON	mais
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
le	DET:def	le
non	FNO	non
dedans	ADV	dedans
tu	PRO:cls	tu
as	AUX:pres	avoir
perdu	VER:pper	perdre
encore	ADV	encore
à	PRP	à
moi	PRO:ton	moi
à	PRP	à
moi	PRO:ton	moi
-y	PRO:clo	y
vas	VER:impe	aller
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
la	DET:def	le
fenêtre	NOM	fenêtre
elle	PRO:cls	elle
est	VER:pres	être
rouge	ADJ	rouge
.	NAM	<unknown>
euh	INT	euh
elle	PRO:cls	elle
est	VER:pres	être
pas	ADV	pas
rouge	ADJ	rouge
xxx	NOM	<unknown>
je	PRO:cls	je
peux	VER:pres	pouvoir
dire	VER:infi	dire
euh	INT	euh
comme	KON	comme
ça	PRO:ton	ça
moi	PRO:ton	moi
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
euh	INT	euh
xxx	NOM	<unknown>
miroirs	NOM	miroir
ils	PRO:cls	il
sont	VER:pres	être
verts	ADJ	vert
.	NAM	<unknown>
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
peut-être	ADV	peut-être
allez	INT	allez
encore	ADV	encore
une	DET:ind	un
question	NOM	question
le	DET:def	le
lit	NOM	lit
est	VER:pres	être
euh	INT	euh
bleu	NOM	bleu
.	NAM	<unknown>
ben	INT	ben
non	FNO	non
ah	INT	ah
eh	INT	eh
tu	PRO:cls	tu
m'	PRO:clo	me
as	AUX:pres	avoir
eu	VER:pper	avoir
encore	ADV	encore
encore	ADV	encore
à	PRP	à
moi	PRO:ton	moi
je	PRO:cls	je
xxx	NOM	<unknown>
deux	NUM	@card@
points	NOM	point
et	KON	et
moi	PRO:ton	moi
une	DET:ind	un
pourquoi	PRO:int	pourquoi
.	NAM	<unknown>
ben	INT	ben
tu	PRO:cls	tu
as	AUX:pres	avoir
perdu	VER:pper	perdre
tout	PRO:ind	tout
à	PRP	à
l'	DET:def	le
heure	NOM	heure
tu	PRO:cls	tu
as	AUX:pres	avoir
dit	VER:pper	dire
non	FNO	non
non	FNO	non
j'	PRO:cls	je
ai	AUX:pres	avoir
dit	VER:pper	dire
bien	ADV	bien
sûr	ADJ	sûr
que	KON	que
non	FNO	non
oui	FNO	oui
mais	KON	mais
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
non	FNO	non
dedans	ADV	dedans
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
euh	INT	euh
la	DET:def	le
l-	TRC	l-
lampe	NOM	lampe
de	PRP	de
poche	NOM	poche
est	VER:pres	être
rouge	ADJ	rouge
.	NAM	<unknown>
euh	INT	euh
hum	FNO	hum
elle	PRO:cls	elle
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
rouge	ADJ	rouge
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
hum	FNO	hum
les	DET:def	le
numéros	NOM	numéro
ils	PRO:cls	il
sont	VER:pres	être
moitié	NOM	moitié
verts	ADJ	vert
et	KON	et
moitié	NOM	moitié
euh	INT	euh
rouges	ADJ	rouge
.	NAM	<unknown>
les	DET:def	le
numéros	NOM	numéro
là	ADV	là
.	NAM	<unknown>
quels	DET:int	quel
non	FNO	non
numéros	NOM	numéro
.	NAM	<unknown>
numéros	NOM	numéro
quand	KON	quand
on	PRO:cls	on
compte	VER:pres	compter
ben	INT	ben
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
ça	PRO:cls	ça
dépend	VER:pres	dépendre
comment	PRO:int	comment
tu	PRO:cls	tu
les	PRO:clo	le
écris	VER:pres	écrire
ben	INT	ben
je	PRO:cls	je
xxx	NOM	<unknown>
je	PRO:cls	je
p-	TRC	p-
j'	PRO:cls	je
arrive	VER:pres	arriver
que	KON	que
écrire	VER:infi	écrire
le	DET:def	le
euh	INT	euh
un	DET:ind	un
le	DET:def	le
deux	NUM	@card@
qu'	KON	que
on	PRO:cls	on
a	AUX:pres	avoir
appris	VER:pper	apprendre
à	PRP	à
faire	VER:infi	faire
le	DET:def	le
trois	NUM	@card@
le	DET:def	le
deux	NUM	@card@
puis	KON	puis
le	DET:def	le
un	NUM	@card@
et	KON	et
le	DET:def	le
zéro	NUM	@card@
ben	INT	ben
alors	ADV	alors
tu	PRO:cls	tu
sais	VER:pres	savoir
en	PRO:clo	en
écrire	VER:infi	écrire
beaucoup	ADV	beaucoup
.	VER:simp	<unknown>
hum	FNO	hum
hum	FNO	hum
et	KON	et
même	ADV	même
le	DET:def	le
cinq	NUM	@card@
ben	INT	ben
alors	ADV	alors
tu	PRO:cls	tu
sais	VER:pres	savoir
pas	ADV	pas
écrire	VER:infi	écrire
que	KON	que
le	DET:def	le
un	DET:ind	un
.	NOM	<unknown>
ben	INT	ben
si	KON	si
tu	PRO:cls	tu
sais	VER:pres	savoir
tout	ADV	tout
écrire	VER:infi	écrire
presque	ADV	presque
.	VER:simp	<unknown>
ben	INT	ben
oui	FNO	oui
même	ADV	même
le	DET:def	le
dix-huit	NUM	@card@
le	DET:def	le
dix-huit	NUM	@card@
tu	PRO:cls	tu
écris	VER:pres	écrire
comment	PRO:int	comment
.	NAM	<unknown>
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
si	KON	si
on	PRO:cls	on
si	KON	si
on	PRO:cls	on
l'	PRO:clo	le
écrit	VER:pres	écrire
à	PRP	à
l'	DET:def	le
école	NOM	école
d'	PRP	un
accord	NOM	accord
et	KON	et
euh	INT	euh
tu	PRO:cls	tu
es	VER:pres	être
en	PRP	en
vacances	NOM	vacances
alors	ADV	alors
.	VER:simp	<unknown>
euh	INT	euh
c'	PRO:cls	ce
est	VER:pres	être
les	DET:def	le
vacances	NOM	vacances
là	ADV	là
tu	PRO:cls	tu
vas	VER:pres	aller
pas	ADV	pas
à	PRP	à
l'	DET:def	le
école	NOM	école
.	NAM	<unknown>
non	FNO	non
mais	KON	mais
euh	INT	euh
les	DET:def	le
grandes	ADJ	grand
vacances	NOM	vacances
moi	PRO:ton	moi
je	PRO:cls	je
vais	VER:pres	aller
en	PRP	en
Normandie	NOM	<unknown>
hein	INT	hein
.	NAM	<unknown>
ah	INT	ah
bon	INT	bon
tu	PRO:cls	tu
vas	VER:pres	aller
faire	VER:infi	faire
quoi	INT	quoi
en	PRP	en
Normandie	NOM	<unknown>
.	NAM	<unknown>
ben	INT	ben
je	PRO:cls	je
vais	VER:pres	aller
nager	VER:infi	nager
avec	PRP	avec
qui	PRO:rel	qui
.	VER:impf	<unknown>
avec	PRP	avec
mon	DET:pos	mon
xxx	NOM	<unknown>
il	PRO:cls	il
a	VER:pres	avoir
pas	ADV	pas
de	PRP	de
brassards	NOM	brassard
hein	INT	hein
.	NAM	<unknown>
ah	INT	ah
bon	INT	bon
.	NAM	<unknown>
il	PRO:cls	il
est	VER:pres	être
grand	ADJ	grand
il	PRO:cls	il
sait	VER:pres	savoir
nager	VER:infi	nager
euh	INT	euh
tout	ADV	tout
seul	ADJ	seul
.	NOM:sig	<unknown>
mm	NOM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
eh	INT	eh
là	ADV	là
j'	PRO:cls	je
en	PRO:clo	en
avais	AUX:impf	avoir
pris	VER:pper	prendre
beaucoup	ADV	beaucoup
de	PRP	de
brassards	NOM	brassard
si	KON	si
ceux-là	PRO:dem	celui-là
ils	PRO:cls	il
dégonflaient	VER:impf	dégonfler
on	PRO:cls	on
prenait	VER:impf	prendre
des	DET:ind	un
autres	ADJ	autre
parce	TRC	parce
que	KON	que
moi	PRO:ton	moi
j'	PRO:cls	je
arrive	VER:pres	arriver
pas	ADV	pas
à	PRP	à
nager	VER:infi	nager
moi	PRO:ton	moi
.	NAM	<unknown>
toi	PRO:ton	toi
tu	PRO:cls	tu
sais	VER:pres	savoir
nager	VER:infi	nager
.	NOM:sig	<unknown>
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
avec	PRP	avec
.	NAM	<unknown>
les	DET:def	le
brassards	NOM	brassard
ou	KON	ou
sans	PRP	sans
les	DET:def	le
brassards	NOM	brassard
.	NAM	<unknown>
non	FNO	non
sans	PRP	sans
les	DET:def	le
brassards	NOM	brassard
j'	PRO:cls	je
arrive	VER:pres	arriver
nager	VER:infi	nager
sans	PRP	sans
les	DET:def	le
brassards	NOM	brassard
ben	INT	ben
moi	PRO:ton	moi
je	PRO:cls	je
vais	VER:pres	aller
apprendre	VER:infi	apprendre
à	PRP	à
nager	VER:infi	nager
sans	PRP	sans
les	DET:def	le
brassards	NOM	brassard
ben	INT	ben
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
presque	ADV	presque
ben	INT	ben
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
c'	PRO:cls	ce
est	AUX:pres	être
pas	ADV	pas
compliqué	VER:pper	compliquer
tu	PRO:cls	tu
verras	VER:futu	voir
c'	PRO:cls	ce
est	VER:pres	être
facile	ADJ	facile
mais	KON	mais
je	PRO:cls	je
je	PRO:cls	je
fais	VER:pres	faire
ça	PRO:cls	ça
.	VER:cond	<unknown>
hum	FNO	hum
hum	FNO	hum
et	KON	et
après	ADV	après
je	PRO:cls	je
coule	VER:pres	couler
ah	INT	ah
parce	TRC	parce
qu'	KON	que
i-	TRC	i-
après	ADV	après
faut	VER:pres	falloir
encore	ADV	encore
refaire	VER:infi	refaire
ça	PRO:cls	ça
faut	VER:pres	falloir
faire	VER:infi	faire
ça	PRO:ton	ça
plein	ADV	plein
de	PRP	de
fois	NOM	fois
puis	KON	puis
faut	VER:pres	falloir
faire	VER:infi	faire
les	DET:def	le
jambes	NOM	jambe
aussi	ADV	aussi
tu	PRO:cls	tu
sais	VER:pres	savoir
faire	VER:infi	faire
avec	PRP	avec
les	DET:def	le
jambes	NOM	jambe
aussi	ADV	aussi
.	VER:simp	<unknown>
hum	FNO	hum
hum	FNO	hum
ben	INT	ben
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
tu	PRO:cls	tu
verras	VER:futu	voir
tu	PRO:cls	tu
vas	VER:pres	aller
réussir	VER:infi	réussir
bientôt	ADV	bientôt
mais	KON	mais
moi	PRO:ton	moi
quand	KON	quand
j'	PRO:cls	je
avais	VER:impf	avoir
les	DET:def	le
brassards	NOM	brassard
moi	PRO:ton	moi
je	PRO:cls	je
je	PRO:cls	je
voulais	VER:impf	vouloir
toujours	ADV	toujours
xxx	NOM	<unknown>
et	KON	et
puis	KON	puis
mais	KON	mais
tu	PRO:cls	tu
peux	VER:pres	pouvoir
plouf	NOM	<unknown>
pas	ADV	pas
si	KON	si
tu	PRO:cls	tu
as	VER:pres	avoir
pas	ADV	pas
pied	NOM	pied
tu	PRO:cls	tu
peux	VER:pres	pouvoir
pas	ADV	pas
hum	FNO	hum
quand	KON	quand
j'	PRO:cls	je
avais	VER:impf	avoir
pas	ADV	pas
pied	NOM	pied
et	KON	et
je	PRO:cls	je
voulais	VER:impf	vouloir
toucher	VER:infi	toucher
par	PRP	par
terre	NOM	terre
et	KON	et
j'	PRO:cls	je
ai	AUX:pres	avoir
mis	VER:pper	mettre
la	DET:def	le
tête	NOM	tête
en	PRP	en
même	ADJ	même
temps	NOM	temps
j'	PRO:cls	je
ai	AUX:pres	avoir
bu	VER:pper	boire
la	DET:def	le
tasse	NOM	tasse
oh	INT	oh
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
bien	ADV	bien
ça	PRO:ton	ça
et	KON	et
ça	PRO:cls	ça
fait	VER:pres	faire
pas	ADV	pas
plaisir	NOM	plaisir
et	KON	et
avec	PRP	avec
le	DET:def	le
nez	NOM	nez
ça	PRO:cls	ça
a	AUX:pres	avoir
rentré	VER:pper	rentrer
dans	PRP	dans
le	DET:def	le
nez	NOM	nez
et	KON	et
tu	PRO:cls	tu
as	AUX:pres	avoir
toussé	VER:pper	tousser
non	FNO	non
.	NAM	<unknown>
non	FNO	non
ah	INT	ah
bon	INT	bon
?	NOM:sig	<unknown>
parce	TRC	parce
que	KON	que
ça	PRO:cls	ça
fait	VER:pres	faire
mal	ADV	mal
à	PRP	à
la	DET:def	le
gorge	NOM	gorge
quand	KON	quand
on	PRO:cls	on
fait	VER:pres	faire
ça	PRO:ton	ça
mais	KON	mais
euh	INT	euh
hum	FNO	hum
aussi	ADV	aussi
xxx	NOM	<unknown>
quand	KON	quand
je	PRO:cls	je
quand	KON	quand
j'	PRO:cls	je
ai	AUX:pres	avoir
relevé	VER:pper	relever
moi	PRO:ton	moi
j'	PRO:cls	je
ai	AUX:pres	avoir
fait	VER:pper	faire
ça	PRO:ton	ça
et	KON	et
puis	KON	puis
xxx	NOM	<unknown>
il	PRO:clsi	il
m'	PRO:clo	me
avait	AUX:impf	avoir
pas	ADV	pas
vu	VER:pper	voir
tu	PRO:cls	tu
as	AUX:pres	avoir
regardé	VER:pper	regarder
dans	PRP	dans
l'	DET:def	le
eau	NOM	eau
?	NAM	<unknown>
tu	PRO:cls	tu
as	AUX:pres	avoir
pas	ADV	pas
regardé	VER:pper	regarder
.	NAM	<unknown>
non	FNO	non
tu	PRO:cls	tu
verras	VER:futu	voir
faudra	VER:futu	falloir
que	KON	que
tu	PRO:cls	tu
essaies	VER:pres	essayer
c'	PRO:cls	ce
est	VER:pres	être
marrant	ADJ	marrant
quand	KON	quand
tu	PRO:cls	tu
regardes	VER:pres	regarder
tu	PRO:cls	tu
vois	VER:pres	voir
dans	PRP	dans
l'	DET:def	le
eau	NOM	eau
et	KON	et
tu	PRO:cls	tu
feras	VER:futu	faire
dans	PRP	dans
ton	DET:pos	ton
bain	NOM	bain
et	KON	et
toi	PRO:ton	toi
tu	PRO:cls	tu
as	AUX:pres	avoir
vu	VER:pper	voir
des	DET:ind	un
poissons	NOM	poisson
en	PRP	en
en	PRP	en
bas	NOM	bas
.	NAM	<unknown>
ouais	FNO	ouais
dans	PRP	dans
la	DET:def	le
mer	NOM	mer
ouais	FNO	ouais
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
des	DET:ind	un
poissons	NOM	poisson
j'	PRO:cls	je
ai	AUX:pres	avoir
vu	VER:pper	voir
des	DET:ind	un
poissons	NOM	poisson
j'	PRO:cls	je
ai	AUX:pres	avoir
même	ADV	même
pris	VER:pper	prendre
des	DET:ind	un
photos	NOM:trc	photographie
mais	KON	mais
j'	PRO:cls	je
ai	VER:pres	avoir
pas	ADV	pas
encore	ADV	encore
developpé	VER:pper	<unknown>
et	KON	et
comment	PRO:int	comment
tu	PRO:cls	tu
as	AUX:pres	avoir
fait	VER:pper	faire
pour	PRP	pour
les	PRO:clo	le
prendre	VER:infi	prendre
en	PRP	en
photos	NOM:trc	photographie
et	KON	et
ben	INT	ben
/c'est	MLT	<unknown>
si/	MLT	<unknown>
en	PRP	en
bas	NOM	bas
.	NAM	<unknown>
j'	PRO:cls	je
avais	VER:impf	avoir
un	DET:ind	un
appareil	NOM	appareil
photo	NOM:trc	photographie
qui	PRO:rel	qui
avait	VER:impf	avoir
euh	INT	euh
il	PRO:cls	il
était	AUX:impf	être
fait	VER:pper	faire
exprès	ADV	exprès
pour	PRP	pour
aller	VER:infi	aller
dans	PRP	dans
l'	DET:def	le
eau	NOM	eau
pourquoi	PRO:int	pourquoi
.	NAM	<unknown>
mais	KON	mais
et	KON	et
c'	PRO:cls	ce
était	VER:impf	être
comme	KON	comme
ça	PRO:cls	ça
i-	TRC	i-
ils	PRO:cls	il
le	PRO:clo	le
vendaient	VER:impf	vendre
c'	PRO:cls	ce
était	AUX:impf	être
écrit	VER:pper	écrire
qu'	KON	que
on	PRO:cls	on
pouvait	VER:impf	pouvoir
me-	TRC	<unknown>
le	PRO:clo	le
mettre	VER:infi	mettre
dans	PRP	dans
l'	DET:def	le
eau	NOM	eau
et	KON	et
il	PRO:clsi	il
s'	PRO:clo	se
abîmait	VER:impf	abîmer
pas	ADV	pas
alors	ADV	alors
je	PRO:cls	je
l'	PRO:clo	le
ai	AUX:pres	avoir
pris	VER:pper	prendre
qui	PRO:rel	qui
était	VER:impf	être
dans	PRP	dans
l'	DET:def	le
eau	NOM	eau
sous	PRP	sous
l'	DET:def	le
eau	NOM	eau
la	DET:def	le
tête	NOM	tête
sous	PRP	sous
l'	DET:def	le
eau	NOM	eau
hum	FNO	hum
et	KON	et
puis	KON	puis
j'	PRO:cls	je
ai	AUX:pres	avoir
pris	VER:pper	prendre
la	DET:def	le
photo	NOM:trc	photographie
du	PRP:det	du
poisson	NOM	poisson
il	PRO:cls	il
était	VER:impf	être
comment	PRO:int	comment
.	NAM	<unknown>
il	PRO:cls	il
était	VER:impf	être
comme	KON	comme
ça	PRO:ton	ça
et	KON	et
puis	KON	puis
il	PRO:cls	il
était	VER:impf	être
euh	INT	euh
oh	INT	oh
c'	PRO:cls	ce
était	VER:impf	être
un	DET:ind	un
petit	ADJ	petit
poisson	NOM	poisson
un	DET:ind	un
petit	ADJ	petit
oui	FNO	oui
il	PRO:cls	il
était	VER:impf	être
pas	ADV	pas
gros	ADJ	gros
c'	PRO:cls	ce
était	VER:impf	être
pas	ADV	pas
un	DET:ind	un
requin	NOM	requin
hein	INT	hein
.	NAM	<unknown>
xxx	NOM	<unknown>
autrement	ADV	autrement
il	PRO:clsi	il
te	PRO:clo	te
/mange	VER:pres	<unknown>
mord/	MLT	<unknown>
ouais	FNO	ouais
sinon	ADV	sinon
j'	PRO:cls	je
aurais	AUX:cond	avoir
eu	VER:pper	avoir
peur	NOM	peur
hum	FNO	hum
hein	INT	hein
?	NAM	<unknown>
tu	PRO:cls	tu
as	VER:pres	avoir
un	DET:ind	un
petit	ADJ	petit
poisson	NOM	poisson
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
avait	VER:impf	avoir
plein	ADV	plein
xxx	NOM	<unknown>
et	KON	et
puis	KON	puis
tu	PRO:cls	tu
regardes	VER:pres	regarder
quand	KON	quand
tu	PRO:cls	tu
vas	VER:pres	aller
à	PRP	à
la	DET:def	le
mer	NOM	mer
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
plein	ADV	plein
de	DET:ind	un
petits	ADJ	petit
poissons	NOM	poisson
dans	PRP	dans
l'	DET:def	le
eau	NOM	eau
ben	INT	ben
moi	PRO:ton	moi
sûrement	ADV	sûrement
que	KON	que
j'	PRO:cls	je
ai	VER:pres	avoir
pas	ADV	pas
xxx	NOM	<unknown>
par	PRP	par
terre	NOM	terre
hein	INT	hein
en	PRP	en
plus	ADV	plus
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
les	DET:def	le
cailloux	NOM	caillou
j'	PRO:cls	je
aime	VER:pres	aimer
pas	ADV	pas
quand	KON	quand
je	PRO:cls	je
marche	VER:pres	marcher
sur	PRP	sur
les	DET:def	le
cailloux	NOM	caillou
hum	FNO	hum
ça	PRO:cls	ça
fait	VER:pres	faire
mal	ADV	mal
même	ADV	même
sur	PRP	sur
les	DET:def	le
algues	NOM	algue
ouais	FNO	ouais
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
bien	ADV	bien
j'	PRO:cls	je
aime	VER:pres	aimer
pas	ADV	pas
non	FNO	non
plus	ADV	plus
j'	PRO:cls	je
aime	VER:pres	aimer
bien	ADV	bien
les	DET:def	le
algues	NOM	algue
ah	INT	ah
non	FNO	non
quand	KON	quand
je	PRO:cls	je
marche	VER:pres	marcher
moi	PRO:ton	moi
j'	PRO:cls	je
aime	VER:pres	aimer
pas	ADV	pas
dessus	ADV	dessus
j'	PRO:cls	je
aime	VER:pres	aimer
bien	ADV	bien
xxx	NOM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
tout	ADV	tout
mou	ADJ	mou
hum	FNO	hum
c'	PRO:cls	ce
est	VER:pres	être
comme	KON	comme
euh	INT	euh
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
tout	ADV	tout
mou	ADJ	mou
moi	PRO:ton	moi
hum	FNO	hum
j'	PRO:cls	je
aime	VER:pres	aimer
pas	ADV	pas
quand	KON	quand
la	DET:def	le
mousse	ADJ	mousse
beurk	NOM	<unknown>
ouais	FNO	ouais
beurk	NOM	<unknown>
/ouais	MLT	<unknown>
et	KON	et
c'	PRO:cls	ce
est	VER:pres	être
tout	ADV	tout
sale	ADJ	sale
après	ADV	après
tu	PRO:cls	tu
es	VER:pres	être
tout	PRO:ind	tout
sale/	MLT	<unknown>
et	KON	et
puis	KON	puis
moi	PRO:ton	moi
alors	ADV	alors
je	PRO:cls	je
je	PRO:cls	je
marche	VER:pres	marcher
pas	ADV	pas
aussi	ADV	aussi
ouais	FNO	ouais
moi	PRO:ton	moi
et	KON	et
tu	PRO:cls	tu
sais	VER:pres	savoir
que	KON	que
moi	PRO:ton	moi
quand	KON	quand
avec	PRP	avec
ma	DET:pos	mon
maman	NOM	maman
xxx	NOM	<unknown>
j'	PRO:cls	je
avais	VER:impf	avoir
mon	DET:pos	mon
short	NOM	short
mouillé	ADJ	mouillé
et	KON	et
mon	DET:pos	mon
maillot	NOM	maillot
mouillé	ADJ	mouillé
mais	KON	mais
pas	ADV	pas
tout	ADV	tout
hein	INT	hein
.	NAM	<unknown>
j'	PRO:cls	je
avais	VER:impf	avoir
juste	ADV	juste
mon	DET:pos	mon
short	NOM	short
mouillé	VER:pper	mouiller
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
hum	FNO	hum
mon	DET:pos	mon
maillot	NOM	maillot
mouillé	VER:pper	mouiller
hum	FNO	hum
j'	PRO:cls	je
ai	AUX:pres	avoir
été	AUX:pper	être
complet	ADJ	complet
dans	PRP	dans
l'	DET:def	le
eau	NOM	eau
hein	INT	hein
.	NAM	<unknown>
ah	INT	ah
ouais	FNO	ouais
ah	INT	ah
où	PRO:int	où
ça	PRO:ton	ça
dans	PRP	dans
la	DET:def	le
mer	NOM	mer
.	NAM	<unknown>
hum	FNO	hum
eh	INT	eh
ben	INT	ben
ben	INT	ben
tu	PRO:cls	tu
es	VER:pres	être
une	DET:ind	un
grande	ADJ	grand
alors	ADV	alors
.	VER:simp	<unknown>
et	KON	et
j'	PRO:cls	je
avais	VER:impf	avoir
pas	ADV	pas
les	DET:def	le
brassards	NOM	brassard
hein	INT	hein
.	NAM	<unknown>
oh	INT	oh
et	KON	et
tu	PRO:cls	tu
as	AUX:pres	avoir
pas	ADV	pas
coulé	VER:pper	couler
.	NAM	<unknown>
non	FNO	non
eh	INT	eh
ben	INT	ben
et	KON	et
j'	PRO:cls	je
étais	VER:impf	être
debout	ADV	debout
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
ça	PRO:ton	ça
hein	INT	hein
.	NAM	<unknown>
ah	INT	ah
tu	PRO:cls	tu
avais	VER:impf	avoir
pied	NOM	pied
tu	PRO:cls	tu
hum	FNO	hum
touchais	VER:impf	toucher
le	DET:def	le
fond	NOM	fond
.	NAM	<unknown>
hum	FNO	hum
j'	PRO:cls	je
ai	VER:pres	avoir
même	ADV	même
si	KON	si
moi	PRO:ton	moi
avait	AUX:impf	avoir
une	DET:ind	un
grosse	ADJ	gros
vague	ADJ	vague
euh	INT	euh
moi	PRO:ton	moi
j'	PRO:cls	je
ai	AUX:pres	avoir
sauté	VER:pper	sauter
par	PRP	par
au-dessus	ADV	au-dessus
ouais	FNO	ouais
ben	INT	ben
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
marrant	ADJ	marrant
hein	INT	hein
.	NAM	<unknown>
toi	PRO:ton	toi
aussi	ADV	aussi
tu	PRO:cls	tu
as	AUX:pres	avoir
fait	VER:pper	faire
ça	PRO:ton	ça
.	NAM	<unknown>
ouais	FNO	ouais
ben	INT	ben
oui	FNO	oui
si	KON	si
c'	PRO:cls	ce
est	VER:pres	être
marrant	ADJ	marrant
on	PRO:cls	on
fait	VER:pres	faire
ça	PRO:ton	ça
même	ADV	même
pas	ADV	pas
tout	DET:pre	tout
le	DET:def	le
temps	NOM	temps
dans	PRP	dans
la	DET:def	le
mer	NOM	mer
tu	PRO:cls	tu
enlèves	VER:pres	enlever
les	DET:def	le
pieds	NOM	pied
.	NAM	<unknown>
ben	INT	ben
oui	FNO	oui
tu	PRO:cls	tu
avais	VER:impf	avoir
beaucoup	ADV	beaucoup
d'	PRP	un
eau	NOM	eau
.	NAM	<unknown>
aussi	ADV	aussi
xxx	NOM	<unknown>
.	NAM	<unknown>
oui	FNO	oui
et	KON	et
tu	PRO:cls	tu
verras	VER:futu	voir
quand	KON	quand
tu	PRO:cls	tu
sauras	VER:futu	savoir
bien	ADV	bien
nager	VER:infi	nager
tu	PRO:cls	tu
verras	VER:futu	voir
c'	PRO:cls	ce
est	VER:pres	être
vach-	TRC	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
marrant	ADJ	marrant
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
ben	INT	ben
tu	PRO:cls	tu
xxx	NOM	<unknown>
i-	TRC	i-
ça	PRO:cls	ça
casse	VER:pres	casser
tout	PRO:ind	tout
de	PRP	de
suite	NOM	suite
la	DET:def	le
mer	NOM	mer
elle	PRO:cls	elle
euh	INT	euh
elle	PRO:cls	elle
est	VER:pres	être
tu	PRO:cls	tu
flottes	VER:pres	flotter
bien	ADV	bien
dans	PRP	dans
la	DET:def	le
mer	NOM	mer
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
marrant	ADJ	marrant
xxx	NOM	<unknown>
de	PRP	de
l'	DET:def	le
eau	NOM	eau
salée	VER:pper	saler
hum	FNO	hum
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
tu	PRO:cls	tu
sais	VER:pres	savoir
bien	ADV	bien
tu	PRO:cls	tu
sais	VER:pres	savoir
plein	ADV	plein
de	PRP	de
choses	NOM	chose
eh	INT	eh
parce	TRC	parce
que	KON	que
moi	PRO:ton	moi
j'	PRO:cls	je
étais	VER:impf	être
même	ADV	même
à	PRP	à
deux	NUM	@card@
ans	NOM	an
je	PRO:cls	je
savais	VER:impf	savoir
nager	VER:infi	nager
sans	PRP	sans
les	DET:def	le
brassards	NOM	brassard
hein	INT	hein
.	NAM	<unknown>
