voilà	FNO	voilà
j'	PRO:cls	je
ai	VER:pres	avoir
une	DET:ind	un
prise	NOM	prise
à	PRP	à
moustiques	NOM	moustique
comment	PRO:int	comment
.	NAM	<unknown>
j'	PRO:cls	je
en	PRO:clo	en
ai	VER:pres	avoir
une	DET:ind	un
prise	NOM	prise
à	PRP	à
moustiques	NOM	moustique
ah	INT	ah
tu	PRO:cls	tu
as	VER:pres	avoir
une	DET:ind	un
prise	NOM	prise
de	PRP	de
moustiques	NOM	moustique
qui	PRO:rel	qui
se	PRO:clo	se
branche	VER:pres	brancher
là	ADV	là
juste	ADV	juste
à	PRP	à
côté	NOM	côté
de	PRP	de
ton	DET:pos	ton
lit	NOM	lit
euh	INT	euh
oui	FNO	oui
mais	KON	mais
maman	NOM	maman
e-	TRC	e-
elle	PRO:cls	elle
se	PRO:clo	se
fait	VER:pres	faire
piquer	VER:infi	piquer
par	PRP	par
les	DET:def	le
moustiques	NOM	moustique
alors	ADV	alors
euh	INT	euh
j'	PRO:cls	je
ai	VER:pres	avoir
plus	ADV	plus
de	PRP	de
prise	NOM	prise
à	PRP	à
moustiques	NOM	moustique
ah	INT	ah
maman	NOM	maman
elle	PRO:cls	elle
t'	PRO:clo	te
as	AUX:pres	avoir
volé	VER:pper	voler
ta	DET:pos	ton
prise	NOM	prise
à	PRP	à
moustiques	NOM	moustique
.	NAM	<unknown>
non	FNO	non
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
ça	PRO:ton	ça
la	DET:def	le
prise	NOM	prise
à	PRP	à
moustiques	NOM	moustique
ah	INT	ah
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
petit	ADJ	petit
produit	NOM	produit
en	PRP	en
fait	NOM	fait
qui	PRO:rel	qui
se	PRO:clo	se
diffuse	VER:pres	diffuser
dans	PRP	dans
la	DET:def	le
maison	NOM	maison
et	KON	et
qui	PRO:rel	qui
et	KON	et
qui	PRO:rel	qui
tue	VER:pres	tuer
tous	DET:pre	tout
les	DET:def	le
moustiques	NOM	moustique
ouais	FNO	ouais
bah	INT	bah
le	DET:def	le
moustique	NOM	moustique
il	PRO:cls	il
va	VER:pres	aller
à	PRP	à
l'	DET:def	le
intérieur	NOM	intérieur
oh	INT	oh
je	PRO:cls	je
crois	VER:pres	croire
pas	ADV	pas
que	KON	que
le	DET:def	le
moustique	NOM	moustique
a-	TRC	a-
aille	VER:subp	aller
à	PRP	à
l'	DET:def	le
intérieur	NOM	intérieur
de	PRP	de
la	DET:def	le
petite	ADJ	petit
euh	INT	euh
de	PRP	de
la	DET:def	le
petite	ADJ	petit
boîte	NOM	boîte
hein	INT	hein
hum	FNO	hum
parce	TRC	parce
que	KON	que
si	KON	si
tous	DET:pre	tout
les	DET:def	le
moustiques	NOM	moustique
vont	VER:pres	aller
/dans	MLT	<unknown>
à/	MLT	<unknown>
l'	DET:def	le
intérieur	NOM	intérieur
eh	INT	eh
bah	INT	bah
là	ADV	là
ils	PRO:cls	il
vont	VER:pres	aller
boucher	VER:infi	boucher
le	DET:def	le
truc	NOM	truc
ah	INT	ah
oui	FNO	oui
alors	ADV	alors
je	PRO:cls	je
pense	VER:pres	penser
que	KON	que
les	DET:def	le
moustiques	NOM	moustique
ils	PRO:cls	il
sont	AUX:pres	être
morts	VER:pper	mourir
sur	PRP	sur
le	DET:def	le
sur	PRP	sur
la	DET:def	le
moquette	NOM	moquette
oui	FNO	oui
ça	PRO:cls	ça
doit	VER:pres	devoir
être	VER:infi	être
ça	PRO:ton	ça
les	DET:def	le
moustiques	NOM	moustique
ils	PRO:cls	il
meurent	VER:pres	mourir
sur	PRP	sur
la	DET:def	le
moquette	NOM	moquette
ouais	FNO	ouais
parce	TRC	parce
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
comme	KON	comme
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
plus	ADV	plus
joli	ADJ	joli
et	KON	et
alors	ADV	alors
qu'	PRO:rel	que
est	VER:pres	être
ce	PRO:dem	ce
qu'	PRO:rel	que
il	PRO:clsi	il
se	PRO:clo	se
passe	VER:pres	passer
là	ADV	là
on	PRO:cls	on
est	AUX:pres	être
parti	VER:pper	partir
sur	PRP	sur
les	DET:def	le
moustiques	NOM	moustique
mais	KON	mais
on	PRO:cls	on
a	AUX:pres	avoir
abandonné	VER:pper	abandonner
nos	DET:pos	notre
squelettes	NOM	squelette
bah	INT	bah
attends	VER:impe	attendre
attends	VER:impe	attendre
je	PRO:cls	je
vais	VER:pres	aller
poser	VER:infi	poser
ça	PRO:ton	ça
vite	ADV	vite
oui	FNO	oui
viens	VER:impe	venir
vite	ADV	vite
m'	PRO:clo	me
expliquer	VER:infi	expliquer
Hugo	NAM	Hugo
voilà	FNO	voilà
alors	ADV	alors
tiens	INT	tiens
viens	VER:impe	venir
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
on	PRO:cls	on
voit	VER:pres	voir
là	ADV	là
.	NOM:sig	<unknown>
on	PRO:cls	on
voit	VER:pres	voir
ça	PRO:ton	ça
ouais	FNO	ouais
alors	ADV	alors
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
ça	PRO:cls	ça
.	VER:cond	<unknown>
oh	INT	oh
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
trop	ADV	trop
ah	INT	ah
ben	INT	ben
c'	PRO:cls	ce
est	VER:pres	être
normal	ADJ	normal
c'	PRO:cls	ce
est	VER:pres	être
parce	TRC	parce
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
très	ADV	très
facile	ADJ	facile
à	PRP	à
reconnaître	VER:infi	reconnaître
hein	INT	hein
non	FNO	non
alors	ADV	alors
ce	DET:dem	ce
petit	ADJ	petit
os	NOM	os
que	KON	que
que	KON	que
tu	PRO:cls	tu
vois	VER:pres	voir
ici	ADV	ici
c'	PRO:cls	ce
est	VER:pres	être
le	DET:def	le
petit	ADJ	petit
os	NOM	os
que	KON	que
tu	PRO:cls	tu
as	VER:pres	avoir
dans	PRP	dans
ton	DET:pos	ton
dos	NOM	dos
hum	FNO	hum
tu	PRO:cls	tu
vois	VER:pres	voir
quand	KON	quand
je	PRO:cls	je
fais	VER:pres	faire
ça	PRO:ton	ça
je	PRO:cls	je
peux	VER:pres	pouvoir
le	PRO:clo	le
prendre	VER:infi	prendre
c'	PRO:cls	ce
est	VER:pres	être
ton	DET:pos	ton
omoplate	NOM	omoplate
c'	PRO:cls	ce
est	VER:pres	être
l'	DET:def	le
omoplate	NOM	omoplate
de	PRP	de
Hugo	NAM	Hugo
oui	FNO	oui
mais	KON	mais
mais	KON	mais
tu	PRO:cls	tu
peux	VER:pres	pouvoir
pas	ADV	pas
le	PRO:clo	le
prendre	VER:infi	prendre
parce	TRC	parce
que	KON	que
j'	PRO:cls	je
ai	VER:pres	avoir
la	DET:def	le
peau	NOM	peau
hein	INT	hein
dessus	ADV	dessus
ah	INT	ah
ben	INT	ben
heureusement	ADV	heureusement
oui	FNO	oui
quand	KON	quand
même	ADV	même
que	KON	que
tu	PRO:cls	tu
as	VER:pres	avoir
de	PRP	de
la	DET:def	le
peau	NOM	peau
par-dessus	NOM	<unknown>
tes	DET:pos	ton
os	NOM	os
sinon	ADV	sinon
ça	PRO:cls	ça
voudrait	VER:cond	vouloir
dire	VER:infi	dire
que	KON	que
tu	PRO:cls	tu
serais	VER:cond	être
un	DET:ind	un
petit	ADJ	petit
garçon	NOM	garçon
mal	ADV	mal
nourri	VER:pper	nourrir
et	KON	et
là	ADV	là
oui	FNO	oui
et	KON	et
bah	INT	bah
oui	FNO	oui
alors	ADV	alors
là	ADV	là
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
il	PRO:clsi	il
se	PRO:clo	se
passe	VER:pres	passer
sur	PRP	sur
la	DET:def	le
petite	ADJ	petit
photo	NOM:trc	photographie
là	ADV	là
.	VER:simp	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
drôle	ADJ	drôle
hein	INT	hein
regarde	VER:impe	regarder
ouais	FNO	ouais
parce	TRC	parce
qu'	KON	que
on	PRO:cls	on
voit	VER:pres	voir
la	DET:def	le
tête	NOM	tête
on	PRO:cls	on
voit	VER:pres	voir
la	DET:def	le
tête	NOM	tête
mais	KON	mais
surtout	ADV	surtout
hum	FNO	hum
le	DET:def	le
pauvre	NOM	pauvre
petit	ADJ	petit
garçon	NOM	garçon
il	PRO:cls	il
fait	VER:pres	faire
une	DET:ind	un
euh	INT	euh
oh	INT	oh
il	PRO:cls	il
fait	VER:pres	faire
la	DET:def	le
grimace	NOM	grimace
hein	INT	hein
oh	INT	oh
parce	TRC	parce
qu'	KON	que
il	PRO:cls	il
a	AUX:pres	avoir
reçu	VER:pper	recevoir
le	DET:def	le
ballon	NOM	ballon
de	PRP	de
foot	NOM	<unknown>
sur	PRP	sur
la	DET:def	le
tête	NOM	tête
ah	INT	ah
ouais	FNO	ouais
c'	PRO:cls	ce
est	VER:pres	être
méchant	ADJ	méchant
c'	PRO:cls	ce
est	VER:pres	être
méchant	ADJ	méchant
de	PRP	de
recevoir	VER:infi	recevoir
le	DET:def	le
ballon	NOM	ballon
de	PRP	de
foot	NOM	<unknown>
sur	PRP	sur
la	DET:def	le
tête	NOM	tête
.	NAM	<unknown>
ouais	FNO	ouais
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
méchant	ADJ	méchant
pas	ADV	pas
trop	ADV	trop
enfin	ADV	enfin
hum	FNO	hum
mais	KON	mais
je	PRO:cls	je
pense	VER:pres	penser
que	KON	que
la	DET:def	le
personne	NOM	personne
qui	PRO:rel	qui
lui	PRO:clo	lui
a	AUX:pres	avoir
envoyé	VER:pper	envoyer
le	DET:def	le
ballon	NOM	ballon
de	PRP	de
foot	NOM	<unknown>
sur	PRP	sur
la	DET:def	le
tête	NOM	tête
elle	PRO:cls	elle
l'	PRO:clo	le
a	AUX:pres	avoir
pas	ADV	pas
fait	VER:pper	faire
exprès	ADV	exprès
hum	FNO	hum
comme	KON	comme
ça	PRO:ton	ça
alors	ADV	alors
ça	PRO:ton	ça
ça	PRO:cls	ça
ressemble	VER:pres	ressembler
à	PRP	à
un	DET:ind	un
petit	ADJ	petit
coeur	NOM	coeur
ah	INT	ah
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
mignon	ADJ	mignon
ouais	FNO	ouais
mais	KON	mais
ça	PRO:cls	ça
ressemble	VER:pres	ressembler
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
oui	FNO	oui
ça	PRO:cls	ça
ressemble	VER:pres	ressembler
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
mais	KON	mais
comme	KON	comme
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
os	NOM	os
ça	PRO:cls	ça
peut	VER:pres	pouvoir
pas	ADV	pas
être	VER:infi	être
euh	INT	euh
ça	PRO:cls	ça
peut	VER:pres	pouvoir
pas	ADV	pas
être	VER:infi	être
le	DET:def	le
coeur	NOM	coeur
ah	INT	ah
non	FNO	non
parce	TRC	parce
que	KON	que
tu	PRO:cls	tu
sais	VER:pres	savoir
que	KON	que
le	DET:def	le
coeur	NOM	coeur
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
muscle	NOM	muscle
ouais	FNO	ouais
alors	ADV	alors
que	KON	que
là	ADV	là
on	PRO:cls	on
est	VER:pres	être
en	PRP	en
train	NOM	train
de	PRP	de
parler	VER:infi	parler
des	DET:ind	un
os	NOM	os
oui	FNO	oui
mais	KON	mais
là	ADV	là
c'	PRO:cls	ce
est	VER:pres	être
presque	ADV	presque
comme	KON	comme
un	DET:ind	un
coeur	NOM	coeur
ça	PRO:ton	ça
et	KON	et
tu	PRO:cls	tu
sais	VER:pres	savoir
ce	PRO:dem	ce
que	PRO:rel	que
c'	PRO:cls	ce
est	VER:pres	être
que	KON	que
ce	DET:dem	ce
petit	ADJ	petit
os	NOM	os
là	ADV	là
.	VER:simp	<unknown>
non	FNO	non
alors	ADV	alors
le	DET:def	le
petit	ADJ	petit
os	NOM	os
que	KON	que
tu	PRO:cls	tu
vois	VER:pres	voir
sur	PRP	sur
la	DET:def	le
page	NOM	page
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
petit	ADJ	petit
os	NOM	os
que	KON	que
tu	PRO:cls	tu
retrouves	VER:pres	retrouver
dans	PRP	dans
ton	DET:pos	ton
genou	NOM	genou
et	KON	et
qui	PRO:rel	qui
te	PRO:clo	te
permet	VER:pres	permettre
de	PRP	de
le	PRO:clo	le
plier	VER:infi	plier
et	KON	et
de	PRP	de
donner	VER:infi	donner
des	DET:ind	un
coups	NOM	coup
de	PRP	de
pieds	NOM	pied
à	PRP	à
tes	DET:pos	ton
copains	NOM	copain
eh	INT	eh
bah	INT	bah
oui	FNO	oui
mais	KON	mais
mais	KON	mais
quand	KON	quand
même	ADV	même
euh	INT	euh
euh	INT	euh
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
euh	INT	euh
Lucas	NAM	<unknown>
qui	PRO:rel	qui
me	PRO:clo	me
donne	VER:pres	donner
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
de	PRP	de
coups	NOM	coup
de	PRP	de
pieds	NOM	pied
avec	PRP	avec
en	PRO:clo	en
faisant	VER:ppre	faire
la	DET:def	le
bagarre	NOM	bagarre
alors	ADV	alors
je	PRO:cls	je
bing	NOM	<unknown>
bing	NOM	<unknown>
bing	NOM	<unknown>
je	PRO:cls	je
lui	PRO:clo	lui
donne	VER:pres	donner
sa	DET:pos	son
bagarre	NOM	bagarre
en	PRP	en
faisant	VER:ppre	faire
la	DET:def	le
bagarre	NOM	bagarre
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
Lucas	NAM	<unknown>
qui	PRO:rel	qui
te	PRO:clo	te
donne	VER:pres	donner
des	DET:ind	un
coups	NOM	coup
de	PRP	de
pieds	NOM	pied
.	NAM	<unknown>
eh	INT	eh
ben	INT	ben
moi	PRO:ton	moi
aussi	ADV	aussi
ah	INT	ah
ben	INT	ben
d'	PRP	un
accord	NOM	accord
alors	ADV	alors
toi	PRO:ton	toi
tu	PRO:cls	tu
te	PRO:clo	te
venges	VER:pres	venger
et	KON	et
tu	PRO:cls	tu
lui	PRO:clo	lui
redonnes	VER:pres	redonner
des	DET:ind	un
coups	NOM	coup
de	PRP	de
pieds	NOM	pied
c'	PRO:cls	ce
est	VER:pres	être
ça	PRO:cls	ça
.	VER:cond	<unknown>
je	PRO:cls	je
lui	PRO:clo	lui
donne	VER:pres	donner
des	DET:ind	un
coups	NOM	coup
de	PRP	de
poings	NOM	poing
des	PRP:det	du
coups	NOM	coup
de	PRP	de
pieds	NOM	pied
je	PRO:cls	je
lui	PRO:clo	lui
donne	VER:pres	donner
euh	INT	euh
xxx	NOM	<unknown>
choses	NOM	chose
qui	PRO:rel	qui
fait	VER:pres	faire
mal	ADV	mal
alors	ADV	alors
euh	INT	euh
pour	PRP	pour
mais	KON	mais
il	PRO:cls	il
a	VER:pres	avoir
même	ADV	même
pas	ADV	pas
mal	ADV	mal
il	PRO:clsi	il
me	PRO:clo	me
dit	VER:pres	dire
toujours	ADV	toujours
euh	INT	euh
si	KON	si
je	PRO:cls	je
mets	VER:pres	mettre
un	DET:ind	un
coup	NOM	coup
de	PRP	de
poing	NOM	poing
dans	PRP	dans
la	DET:def	le
tête	NOM	tête
euh	INT	euh
très	ADV	très
très	ADV	très
fort	ADJ	fort
là	ADV	là
il	PRO:cls	il
a	VER:pres	avoir
mal	ADV	mal
ah	INT	ah
vous	PRO:cls	vous
êtes	VER:pres	être
vraiment	ADV	vraiment
violents	ADJ	violent
les	DET:def	le
garçons	NOM	garçon
entre	PRP	entre
vous	PRO:ton	vous
hein	INT	hein
ah	INT	ah
bah	INT	bah
oui	FNO	oui
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
lui	PRO:ton	lui
euh	INT	euh
qui	PRO:rel	qui
commence	VER:pres	commencer
à	PRP	à
chaque	DET:ind	chaque
fois	NOM	fois
quand	KON	quand
je	PRO:cls	je
dis	VER:pres	dire
une	DET:ind	un
chose	NOM	chose
eh	INT	eh
ben	INT	ben
lui	PRO:ton	lui
il	PRO:clsi	il
me	PRO:clo	me
bagarre	VER:pres	bagarrer
ah	INT	ah
ben	INT	ben
dis	VER:pres	dire
donc	ADV	donc
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
drôle	NOM	drôle
de	PRP	de
copain	NOM	copain
moi	PRO:ton	moi
je	PRO:cls	je
te	PRO:clo	te
le	PRO:clo	le
dis	VER:pres	dire
quand	KON	quand
je	PRO:cls	je
veux	VER:pres	vouloir
jouer	VER:infi	jouer
avec	PRP	avec
lui	PRO:ton	lui
eh	INT	eh
ben	INT	ben
quand	KON	quand
je	PRO:cls	je
veux	VER:pres	vouloir
m'	PRO:clo	me
asseoir	VER:infi	asseoir
sur	PRP	sur
lui	PRO:ton	lui
eh	INT	eh
ben	INT	ben
lui	PRO:ton	lui
il	PRO:cls	il
il	PRO:cls	il
dit	VER:pres	dire
non	FNO	non
alors	ADV	alors
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
ça	PRO:ton	ça
que	KON	que
je	PRO:cls	je
veux	VER:pres	vouloir
il	PRO:clsi	il
me	PRO:clo	me
il	PRO:clsi	il
me	PRO:clo	me
bagarre	VER:pres	bagarrer
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
ça	PRO:ton	ça
et	KON	et
tu	PRO:cls	tu
crois	VER:pres	croire
que	KON	que
euh	INT	euh
si	KON	si
un	DET:ind	un
jour	NOM	jour
il	PRO:cls	il
est	VER:pres	être
vraiment	ADV	vraiment
très	ADV	très
fâché	VER:pper	fâcher
après	ADV	après
toi	PRO:ton	toi
eh	INT	eh
ben	INT	ben
il	PRO:clsi	il
pourrait	VER:cond	pouvoir
t'	PRO:clo	te
envoyer	VER:infi	envoyer
le	DET:def	le
ballon	NOM	ballon
sur	PRP	sur
la	DET:def	le
tête	NOM	tête
comme	KON	comme
ça	PRO:ton	ça
oh	INT	oh
j-	TRC	j-
xxx	NOM	<unknown>
hum	FNO	hum
il	PRO:cls	il
est	VER:pres	être
vraiment	ADV	vraiment
méchant	ADJ	méchant
comme	KON	comme
un	DET:ind	un
gorille	NOM	gorille
ce	DET:dem	ce
petit	ADJ	petit
oui	FNO	oui
mais	KON	mais
lui	PRO:ton	lui
il	PRO:cls	il
lance	VER:pres	lancer
pas	ADV	pas
le	DET:def	le
ballon	NOM	ballon
sur	PRP	sur
ma	DET:pos	mon
tête	NOM	tête
mais	KON	mais
quand	KON	quand
même	ADV	même
euh	INT	euh
si	KON	si
il	PRO:cls	il
prend	VER:pres	prendre
le	DET:def	le
ballon	NOM	ballon
un	DET:ind	un
jour	NOM	jour
ça	PRO:cls	ça
veut	VER:pres	vouloir
dire	VER:infi	dire
qu-	TRC	qu-
si	KON	si
il	PRO:clsi	il
me	PRO:clo	me
lance	VER:pres	lancer
il	PRO:clsi	il
voit	VER:pres	voir
même	ADV	même
pas	ADV	pas
où	PRO:int	où
je	PRO:cls	je
suis	VER:pres	être
alors	ADV	alors
là	ADV	là
bing	NOM	<unknown>
le	DET:def	le
ballon	NOM	ballon
euh	INT	euh
il	PRO:cls	il
va	VER:pres	aller
sur	PRP	sur
ma	DET:pos	mon
tête	NOM	tête
eh	INT	eh
oui	FNO	oui
et	KON	et
donc	ADV	donc
si	KON	si
un	DET:ind	un
jour	NOM	jour
il	PRO:clsi	il
t'	PRO:clo	te
envoyait	VER:impf	envoyer
le	DET:def	le
ballon	NOM	ballon
sur	PRP	sur
ta	DET:pos	ton
tête	NOM	tête
comme	KON	comme
ça	PRO:ton	ça
il	PRO:clsi	il
ferait	VER:cond	faire
comme	KON	comme
le	DET:def	le
petit	ADJ	petit
garçon	NOM	garçon
sur	PRP	sur
la	DET:def	le
photo	NOM:trc	photographie
eh	INT	eh
oui	FNO	oui
alors	ADV	alors
oh	INT	oh
là	ADV	là
regarde	VER:impe	regarder
oui	FNO	oui
oui	FNO	oui
on	PRO:cls	on
dirait	VER:cond	dire
une	DET:ind	un
toute	DET:ind	tout
petite	ADJ	petit
crotte	NOM	crotte
oui	FNO	oui
on	PRO:cls	on
dirait	VER:cond	dire
une	DET:ind	un
toute	DET:ind	tout
petite	ADJ	petit
crotte	NOM	crotte
qui	PRO:rel	qui
est	VER:pres	être
par	PRP	par
terre	NOM	terre
oui	FNO	oui
mais	KON	mais
il	PRO:cls	il
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
bébé	NOM	bébé
ah	INT	ah
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
ça	PRO:ton	ça
qu'	KON	que
il	PRO:cls	il
est	VER:pres	être
tout	ADV	tout
petit	ADJ	petit
bah	INT	bah
oui	FNO	oui
ah	INT	ah
je	PRO:cls	je
savais	VER:impf	savoir
pas	ADV	pas
moi	PRO:ton	moi
je	PRO:cls	je
croyais	VER:impf	croire
que	KON	que
c'	PRO:cls	ce
était	VER:impf	être
euh	INT	euh
que	KON	que
c'	PRO:cls	ce
était	VER:impf	être
lui	PRO:ton	lui
qui	PRO:rel	qui
avait	AUX:impf	avoir
rétréci	VER:pper	rétrécir
ouais	FNO	ouais
mais	KON	mais
c'	PRO:cls	ce
était	VER:impf	être
un	DET:ind	un
tout	DET:ind	tout
petit	ADJ	petit
bébé	NOM	bébé
ah	INT	ah
d'	PRP	un
accord	NOM	accord
c'	PRO:cls	ce
est	VER:pres	être
une	DET:ind	un
petite	ADJ	petit
fille	NOM	fille
ou	KON	ou
un	DET:ind	un
petit	ADJ	petit
frère	NOM	frère
ah	INT	ah
mais	KON	mais
il	PRO:cls	il
est	VER:pres	être
bizarre	ADJ	bizarre
quand	KON	quand
même	ADV	même
hein	INT	hein
regarde	VER:impe	regarder
tu	PRO:cls	tu
as	AUX:pres	avoir
vu	VER:pper	voir
la	DET:def	le
tu	PRO:cls	tu
as	AUX:pres	avoir
vu	VER:pper	voir
la	DET:def	le
forme	NOM	forme
qu'	KON	que
il	PRO:cls	il
a	VER:pres	avoir
oui	FNO	oui
oh	INT	oh
et	KON	et
bah	INT	bah
lui	PRO:ton	lui
il	PRO:cls	il
a	VER:pres	avoir
pas	ADV	pas
beaucoup	ADV	beaucoup
grandi	VER:pper	grandir
hum	FNO	hum
non	FNO	non
et	KON	et
tu	PRO:cls	tu
sais	VER:pres	savoir
pourquoi	PRO:int	pourquoi
il	PRO:cls	il
est	VER:pres	être
comme	KON	comme
ça	PRO:cls	ça
.	VER:cond	<unknown>
non	FNO	non
parce	TRC	parce
que	KON	que
là	ADV	là
dans	PRP	dans
le	DET:def	le
livre	NOM	livre
ils	PRO:cls	il
ont	AUX:pres	avoir
voulu	VER:pper	vouloir
faire	VER:infi	faire
la	DET:def	le
représentation	NOM	représentation
de	PRP	de
comment	PRO:int	comment
on	PRO:cls	on
serait	VER:cond	être
nous	PRO:ton	nous
les	DET:def	le
êtres	NOM	être
humains	ADJ	humain
si	KON	si
on	PRO:cls	on
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
d'	PRP	un
os	NOM	os
hum	FNO	hum
eh	INT	eh
ben	INT	ben
on	PRO:cls	on
serait	VER:cond	être
des	DET:ind	un
toutes	DET:ind	tout
petites	ADJ	petit
crottes	NOM	crotte
eh	INT	eh
oui	FNO	oui
eh	INT	eh
bah	INT	bah
lui	PRO:ton	lui
il	PRO:cls	il
a	VER:pres	avoir
pas	ADV	pas
d'	PRP	un
os	NOM	os
eh	INT	eh
non	FNO	non
il	PRO:cls	il
a	VER:pres	avoir
pas	ADV	pas
d'	PRP	un
os	NOM	os
ce	DET:dem	ce
pauvre	NOM	pauvre
petit	ADJ	petit
alors	ADV	alors
ensuite	ADV	ensuite
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
il	PRO:clsi	il
se	PRO:clo	se
passe	VER:pres	passer
.	NAM	<unknown>
ouh	INT	ouh
ah	INT	ah
qu'	PRO:rel	que
est	VER:pres	être
ce	PRO:dem	ce
qu'	PRO:rel	que
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
.	NAM	<unknown>
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
un	DET:ind	un
crocodile	NOM	crocodile
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
un	DET:ind	un
crocodile	NOM	crocodile
qui	PRO:rel	qui
va	VER:pres	aller
manger	VER:infi	manger
Hugo	NAM	Hugo
eh	INT	eh
ben	INT	ben
non	FNO	non
parce	TRC	parce
que	KON	que
lui	PRO:ton	lui
il	PRO:cls	il
est	VER:pres	être
dans	PRP	dans
la	DET:def	le
photo	NOM:trc	photographie
il	PRO:cls	il
peut	VER:pres	pouvoir
pas	ADV	pas
me	PRO:clo	me
manger	VER:infi	manger
parce	TRC	parce
que	KON	que
lui	PRO:ton	lui
il	PRO:cls	il
peut	VER:pres	pouvoir
il	PRO:cls	il
peut	VER:pres	pouvoir
pas	ADV	pas
disparaître	VER:infi	disparaître
il	PRO:clsi	il
.	VER:cond	<unknown>
dans	PRP	dans
l'	DET:def	le
image	NOM	image
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
un	DET:ind	un
livre	NOM	livre
magique	ADJ	magique
ça	PRO:ton	ça
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
un	DET:ind	un
livre	NOM	livre
magique	ADJ	magique
mais	KON	mais
le	DET:def	le
crocodile	NOM	crocodile
il	PRO:cls	il
peut	VER:pres	pouvoir
avoir	VER:infi	avoir
envie	NOM	envie
de	PRP	de
manger	VER:infi	manger
Hugo	NAM	Hugo
quand	KON	quand
même	ADV	même
ah	INT	ah
oui	FNO	oui
mais	KON	mais
lui	PRO:ton	lui
il	PRO:cls	il
peut	VER:pres	pouvoir
pas	ADV	pas
me	PRO:clo	me
voir	VER:infi	voir
parce	TRC	parce
que	KON	que
lui	PRO:ton	lui
il	PRO:cls	il
est	VER:pres	être
d-	TRC	d-
il	PRO:cls	il
il	PRO:cls	il
parce	TRC	parce
que	KON	que
lui	PRO:ton	lui
il	PRO:clsi	il
nous	PRO:clo	nous
voit	VER:pres	voir
pas	ADV	pas
dans	PRP	dans
l'	DET:def	le
image	NOM	image
bah	INT	bah
on	PRO:cls	on
a	VER:pres	avoir
de	PRP	de
la	DET:def	le
chance	NOM	chance
que	KON	que
le	DET:def	le
crocodile	NOM	crocodile
nous	PRO:ton	nous
voie	NOM	voie
pas	ADV	pas
alors	ADV	alors
eh	INT	eh
bah	INT	bah
oui	FNO	oui
/sinonhum	MLT	<unknown>
non/	MLT	<unknown>
si	KON	si
le	DET:def	le
crocodile	NOM	crocodile
nous	PRO:clo	nous
avait	AUX:impf	avoir
vus	VER:pper	voir
il	PRO:cls	il
nous	PRO:clo	nous
aurait	AUX:cond	avoir
mangés	VER:pper	manger
eh	INT	eh
bah	INT	bah
l-	TRC	l-
e-	TRC	e-
elle	PRO:cls	elle
va	VER:pres	aller
tomber	VER:infi	tomber
oui	FNO	oui
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
qui	PRO:rel	qui
lui	PRO:clo	lui
arrive	VER:pres	arriver
à	PRP	à
cette	DET:dem	ce
pauvre	NOM	pauvre
petite	ADJ	petit
fille	NOM	fille
.	NAM	<unknown>
eh	INT	eh
ben	INT	ben
elle	PRO:cls	elle
va	VER:pres	aller
elle	PRO:cls	elle
